timestamp,open,high,low,close,volume
2025-12-01 00:00:00,0.1459,0.14629,0.13868,0.13884,1319099296.0
2025-12-01 01:00:00,0.13884,0.14059,0.13861,0.1391,424965854.0
2025-12-01 02:00:00,0.13911,0.13972,0.1381,0.13841,341031467.0
2025-12-01 03:00:00,0.13841,0.1386,0.13684,0.13708,291001944.0
2025-12-01 04:00:00,0.13709,0.13766,0.13658,0.13675,232990726.0
2025-12-01 05:00:00,0.13674,0.13729,0.13659,0.13704,162269278.0
2025-12-01 06:00:00,0.13705,0.13742,0.13658,0.13692,156548540.0
2025-12-01 07:00:00,0.13693,0.1377,0.13645,0.13764,174460755.0
2025-12-01 08:00:00,0.13765,0.13814,0.13738,0.13804,149940138.0
2025-12-01 09:00:00,0.13803,0.13838,0.1369,0.13701,170441338.0
2025-12-01 10:00:00,0.137,0.13749,0.13699,0.13718,62199237.0
2025-12-01 11:00:00,0.13718,0.13722,0.13652,0.13697,145823994.0
2025-12-01 12:00:00,0.13696,0.137,0.13421,0.13603,478350387.0
2025-12-01 13:00:00,0.13603,0.13678,0.13468,0.13518,306107919.0
2025-12-01 14:00:00,0.13519,0.13625,0.13463,0.13498,323833420.0
2025-12-01 15:00:00,0.13499,0.13514,0.13165,0.13379,783524237.0
2025-12-01 16:00:00,0.13379,0.13389,0.1321,0.13227,347849495.0
2025-12-01 17:00:00,0.13228,0.13336,0.13203,0.13285,182958954.0
2025-12-01 18:00:00,0.13285,0.13382,0.1326,0.13337,175521355.0
2025-12-01 19:00:00,0.13337,0.1335,0.13253,0.13318,120679181.0
2025-12-01 20:00:00,0.13318,0.13483,0.13315,0.13369,420496316.0
2025-12-01 21:00:00,0.1337,0.13542,0.13365,0.13497,233697760.0
2025-12-01 22:00:00,0.13498,0.13641,0.13497,0.13573,154137596.0
2025-12-01 23:00:00,0.13574,0.13656,0.13534,0.13536,132797791.0
2025-12-02 00:00:00,0.13536,0.13585,0.13484,0.13555,131081451.0
2025-12-02 01:00:00,0.13555,0.13725,0.13535,0.1357,197652777.0
2025-12-02 02:00:00,0.1357,0.13643,0.13532,0.13565,109544750.0
2025-12-02 03:00:00,0.13564,0.13657,0.13492,0.13628,165740709.0
2025-12-02 04:00:00,0.13627,0.13669,0.13584,0.13591,70081284.0
2025-12-02 05:00:00,0.1359,0.13621,0.13558,0.13581,56731211.0
2025-12-02 06:00:00,0.1358,0.13619,0.13551,0.13611,60873457.0
2025-12-02 07:00:00,0.13611,0.13613,0.13533,0.13554,69699700.0
2025-12-02 08:00:00,0.13553,0.13558,0.13436,0.13465,204935531.0
2025-12-02 09:00:00,0.13464,0.13593,0.13459,0.13549,104232519.0
2025-12-02 10:00:00,0.13549,0.1372,0.13541,0.13661,191393817.0
2025-12-02 11:00:00,0.13661,0.13722,0.13611,0.1369,149168757.0
2025-12-02 12:00:00,0.13691,0.13746,0.1367,0.13716,217624741.0
2025-12-02 13:00:00,0.13716,0.13825,0.13671,0.13801,246283558.0
2025-12-02 14:00:00,0.13801,0.14171,0.13778,0.14167,580355607.0
2025-12-02 15:00:00,0.14168,0.14781,0.14164,0.14627,1213109032.0
2025-12-02 16:00:00,0.14627,0.1469,0.14487,0.1457,452339512.0
2025-12-02 17:00:00,0.1457,0.14727,0.14528,0.1462,256709903.0
2025-12-02 18:00:00,0.14619,0.14704,0.14583,0.14619,189782039.0
2025-12-02 19:00:00,0.14619,0.14654,0.14566,0.14596,170630155.0
2025-12-02 20:00:00,0.14596,0.14609,0.14466,0.14541,263252716.0
2025-12-02 21:00:00,0.14541,0.14607,0.14524,0.14594,101303362.0
2025-12-02 22:00:00,0.14593,0.1468,0.1459,0.14673,141862767.0
2025-12-02 23:00:00,0.14674,0.14728,0.14563,0.1457,157718838.0
2025-12-03 00:00:00,0.14569,0.14635,0.14513,0.14617,158080805.0
2025-12-03 01:00:00,0.14617,0.14669,0.14571,0.14619,126678638.0
2025-12-03 02:00:00,0.14618,0.14771,0.14608,0.14721,227609902.0
2025-12-03 03:00:00,0.14721,0.14787,0.14696,0.14728,127697843.0
2025-12-03 04:00:00,0.14728,0.1494,0.14713,0.1492,205040536.0
2025-12-03 05:00:00,0.1492,0.15085,0.14919,0.15035,290986216.0
2025-12-03 06:00:00,0.15035,0.152,0.14967,0.15045,294207173.0
2025-12-03 07:00:00,0.15044,0.15083,0.15015,0.15045,115617858.0
2025-12-03 08:00:00,0.15045,0.15088,0.14981,0.15061,172301605.0
